time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-1.8748396624765546,-10.669941720123834,25.47399957293136,5.888339697126593,0.29146730365898055,0.0,-3.0346812200389057,-8.230417261387485,4.136872515702828,-0.15132784500197236,0.08735843105363254,0.0,421.82409674846735,422.01641679932993,422.9596418886822,423.5210682760522
4.439999999999993,-2.0616108871304633,-11.171104003403864,25.718242513449265,5.879468866401314,0.29673807220708603,0.0,-3.1913179020438376,-8.475838201395131,4.0034639293119145,-0.14167089186479867,0.0888034988455892,0.0,442.7602211922825,442.8855608297987,442.52581826934284,443.29962114041666
4.499999999999992,-2.2584061393103054,-11.687890047529121,25.95595502343496,5.870865528911242,0.30180594601186606,0.0,-3.3687317014941307,-8.751108815201086,3.9187547965110534,-0.14706313969288207,0.07395609647104552,0.0,463.244980480916,462.0811122342801,463.04579135877225,462.6029568571862
4.559999999999991,-2.4646812242377942,-12.219798051602323,26.184749670900977,5.861915194380952,0.3063968408424014,0.0,-3.5074342711888224,-8.980147929390517,3.7070584990635767,-0.15375846724015818,0.08119322879105394,0.0,418.9716428179623,419.60560028184335,421.35670627941437,420.75497225872
4.6199999999999894,-2.679688127860369,-12.76609265586129,26.401681626925793,5.852996876124747,0.310974146973626,0.0,-3.6597448144685116,-9.230621272615311,3.5230011311587117,-0.13999008783621203,0.06403097578114483,0.0,433.0787744801118,431.63701467344754,432.1418645872835,433.27974113909886
4.679999999999988,-2.9052027671659935,-13.32931793595949,26.611078222156372,5.84451515215013,0.31494392586267317,0.0,-3.857418534230833,-9.544267404443172,3.45494483417023,-0.14425424188916378,0.07011639969074067,0.0,476.9232585809686,477.3908745685331,476.11802906435395,475.77441379748274
4.739999999999987,-3.1412538712503957,-13.909776038125583,26.81231830687831,5.835636565696241,0.3193851451307568,0.0,-4.011209099471619,-9.805330834639681,3.252008866675802,-0.15670179678141494,0.08086189840050946,0.0,431.8900409467686,432.8001146724816,433.6110014180188,432.5423335287869
4.799999999999986,-3.3855455789281397,-14.504739197092489,26.998335077830227,5.825892800185024,0.3244280613762873,0.0,-4.13229088237322,-10.027997484488985,2.9481121819894347,-0.177302356293353,0.08975851075364462,0.0,394.34779299711863,395.17577938038426,397.19170973398946,395.26795406672045
4.859999999999984,-3.6376609011686907,-15.113928391949013,27.167263340302203,5.815550326404978,0.32982427788231483,0.0,-4.271913807980643,-10.279464502966121,2.6818806300108347,-0.16400529876106026,0.09029118579421228,0.0,412.2367353411182,412.29126966364055,412.08001929374575,413.2230113757093
4.919999999999983,-3.9001644312836206,-15.740992957172068,27.325054144961378,5.805652818807708,0.335281809048384,0.0,-4.478260177515713,-10.623478630444625,2.5754656824042645,-0.16693355586609104,0.09226091822621556,0.0,475.00533207828806,475.1627581746194,475.31070530598333,475.0621173849808
4.979999999999982,-4.174503320203391,-16.388125532303214,27.474568033613128,5.795170548739058,0.34112957326284743,0.0,-4.666513606684211,-10.948527689039704,2.406290257003665,-0.1985395151768496,0.10623249899941112,0.0,457.6587728983227,458.77757473436475,459.6278137217593,457.08575033549965
5.0399999999999805,-4.46051634151804,-17.05541221419429,27.614367371964818,5.782977575698256,0.34732482967609,0.0,-4.867321445004736,-11.295240692804619,2.2511541911432955,-0.21473745973313207,0.09651647199126474,0.0,469.37946866589846,468.6332012729913,469.221719994578,467.9235734719783
